id_client,age,sexe,zone,situation_matrimoniale,niveau_education,nombre_personnes_a_charge,secteur_activite,anciennete_activite_annees,revenu_mensuel_fcfa,charges_mensuelles_fcfa,anciennete_cooperative_mois,membre_groupe_solidaire,epargne_solde_moyen_fcfa,regularite_epargne,nombre_credits_anterieurs,taux_remboursement_historique_pct,jours_retard_moyen_historique,possede_mobile_money,frequence_transactions_mm_mois,interroge_bic,statut_bic,nombre_prets_actifs_autres_institutions,encours_credit_autres_institutions_fcfa,objet_credit,montant_credit_demande_fcfa,duree_credit_mois,garantie,ratio_endettement,defaut_credit
CSWA-01880,23,Homme,Semi-urbaine,Célibataire,Secondaire,4,Restauration/Transformation,8.2,37000,15000,177,1,69800,Régulière,2,79.6,5.0,1,10,1,Pret en cours ailleurs,2,192000,Fonds de commerce,40000,6,Aval d'un tiers,1.08,0
CSWA-01881,37,Femme,Urbaine,Marié(e),Aucun,1,Artisanat,1.9,20000,14000,71,1,4000,Irrégulière,2,84.0,5.0,1,8,1,Bon payeur ailleurs (solde sans incident),0,0,Santé,42000,6,Caution solidaire,1.09,0
CSWA-01882,31,Femme,Urbaine,Célibataire,Primaire,2,Artisanat,8.0,46000,17000,66,0,9900,Aucune épargne,0,,,1,13,1,Pret en cours ailleurs,1,202000,Habitat/Réparation,97000,9,Bien matériel,1.03,0
CSWA-01883,27,Femme,Urbaine,Marié(e),Aucun,5,Restauration/Transformation,6.6,87000,61000,92,0,32400,Régulière,5,71.8,2.0,0,0,1,Jamais emprunté ailleurs,0,0,Fonds de commerce,463000,12,Caution solidaire,1.2,0
CSWA-01884,58,Femme,Rurale,Veuf(ve),Secondaire,4,Commerce informel,7.7,99000,46000,155,0,112500,Régulière,2,93.0,1.0,1,10,1,Jamais emprunté ailleurs,0,0,Santé,408000,24,Bien matériel,0.66,0
CSWA-01885,48,Femme,Urbaine,Marié(e),Secondaire,3,Salarié secteur formel,10.0,158000,74000,106,1,90600,Irrégulière,3,93.3,0.0,1,7,0,Non consulté,0,0,Santé,179000,6,Bien matériel,0.68,0
CSWA-01886,27,Homme,Urbaine,Marié(e),Primaire,4,Agriculture,3.7,86000,46000,8,1,1200,Irrégulière,0,,,0,0,1,Pret en cours ailleurs,1,124000,Education,314000,18,Caution solidaire,0.89,1
CSWA-01887,49,Femme,Urbaine,Divorcé(e),Supérieur,1,Restauration/Transformation,9.2,167000,136000,81,1,57500,Irrégulière,0,,,0,0,1,Jamais emprunté ailleurs,0,0,Fonds de commerce,492000,6,Bien matériel,1.36,0
CSWA-01888,38,Femme,Urbaine,Marié(e),Aucun,4,Commerce informel,10.1,81000,57000,91,0,91900,Irrégulière,1,76.7,3.0,0,0,1,Jamais emprunté ailleurs,0,0,Habitat/Réparation,351000,24,Caution solidaire,0.91,0
CSWA-01889,21,Femme,Rurale,Célibataire,Supérieur,3,Commerce informel,2.1,98000,71000,159,1,123200,Régulière,2,94.9,7.0,1,5,1,Jamais emprunté ailleurs,0,0,Habitat/Réparation,161000,18,Aucune,0.83,0
CSWA-01890,40,Homme,Rurale,Marié(e),Aucun,6,Restauration/Transformation,5.8,194000,144000,118,1,325700,Régulière,2,92.0,1.0,1,8,1,Jamais emprunté ailleurs,0,0,Elevage,840000,6,Aucune,1.55,0
CSWA-01891,27,Homme,Rurale,Marié(e),Primaire,2,Agriculture,5.6,30000,23000,123,1,16200,Aucune épargne,3,84.3,0.0,1,5,1,Jamais emprunté ailleurs,0,0,Santé,47000,9,Bien matériel,0.96,0
CSWA-01892,30,Femme,Semi-urbaine,Marié(e),Secondaire,4,Salarié secteur formel,10.4,112000,49000,58,0,27100,Régulière,0,,,1,8,1,Incident de paiement signale ailleurs,0,0,Equipement/Matériel,355000,12,Caution solidaire,0.73,0
CSWA-01893,60,Femme,Urbaine,Marié(e),Primaire,1,Restauration/Transformation,18.4,20000,16000,131,1,17200,Irrégulière,3,76.9,7.0,0,0,1,Incident de paiement signale ailleurs,0,0,Elevage,30000,12,Caution solidaire,0.94,0
CSWA-01894,52,Femme,Urbaine,Célibataire,Secondaire,6,Restauration/Transformation,7.7,51000,28000,18,1,1400,Régulière,2,88.9,5.0,1,7,0,Non consulté,0,0,Elevage,273000,18,Caution solidaire,0.88,0
CSWA-01895,25,Femme,Rurale,Marié(e),Secondaire,3,Agriculture,14.6,59000,37000,36,1,10600,Régulière,2,85.6,4.0,1,10,0,Non consulté,0,0,Habitat/Réparation,150000,3,Aval d'un tiers,1.58,0
CSWA-01896,59,Femme,Rurale,Marié(e),Secondaire,5,Fonctionnaire,3.3,233000,176000,40,0,52400,Régulière,0,,,1,6,0,Non consulté,0,0,Fonds de commerce,403000,3,Aucune,1.4,0
CSWA-01897,45,Homme,Rurale,Marié(e),Aucun,2,Fonctionnaire,7.3,222000,172000,85,1,178300,Aucune épargne,3,91.4,10.0,1,9,1,Jamais emprunté ailleurs,0,0,Intrants agricoles,804000,12,Aucune,1.11,0
CSWA-01898,60,Homme,Urbaine,Marié(e),Aucun,2,Commerce informel,5.1,79000,48000,13,0,2500,Aucune épargne,2,95.6,1.0,1,5,0,Non consulté,0,0,Fonds de commerce,382000,12,Aucune,1.06,0
CSWA-01899,54,Homme,Semi-urbaine,Marié(e),Aucun,4,Elevage,6.9,121000,75000,94,0,152000,Irrégulière,0,,,0,0,1,Jamais emprunté ailleurs,0,0,Intrants agricoles,366000,18,Aval d'un tiers,0.81,0
CSWA-01900,34,Homme,Urbaine,Divorcé(e),Primaire,5,Fonctionnaire,7.8,43000,24000,160,1,90700,Régulière,3,79.2,2.0,1,13,1,Bon payeur ailleurs (solde sans incident),0,0,Habitat/Réparation,205000,12,Caution solidaire,1.0,0
CSWA-01901,44,Homme,Urbaine,Marié(e),Aucun,2,Commerce informel,8.6,89000,33000,72,0,51900,Irrégulière,1,54.6,0.0,0,0,1,Jamais emprunté ailleurs,0,0,Evénement social,105000,6,Aucune,0.59,1
CSWA-01902,43,Femme,Rurale,Marié(e),Primaire,2,Commerce informel,4.4,150000,101000,1,1,8800,Régulière,1,68.7,11.0,0,0,1,Pret en cours ailleurs,3,188000,Habitat/Réparation,209000,18,Aucune,0.87,0
CSWA-01903,52,Femme,Semi-urbaine,Marié(e),Secondaire,4,Autre service,4.9,115000,79000,50,0,60800,Régulière,2,79.9,4.0,1,9,1,Jamais emprunté ailleurs,0,0,Fonds de commerce,375000,6,Bien matériel,1.3,0
CSWA-01904,30,Femme,Rurale,Marié(e),Supérieur,4,Elevage,8.2,68000,40000,13,0,2900,Régulière,0,,,1,8,1,Jamais emprunté ailleurs,0,0,Fonds de commerce,372000,18,Bien matériel,0.93,0
CSWA-01905,34,Homme,Semi-urbaine,Marié(e),Secondaire,1,Autre service,6.4,86000,32000,115,1,85100,Irrégulière,2,68.8,1.0,1,12,1,Pret en cours ailleurs,1,97000,Fonds de commerce,376000,12,Caution solidaire,0.88,0
CSWA-01906,30,Femme,Urbaine,Célibataire,Aucun,6,Agriculture,3.5,57000,36000,144,1,37300,Régulière,6,85.3,4.0,0,0,1,Pret en cours ailleurs,3,247000,Fonds de commerce,234000,18,Aucune,1.28,0
CSWA-01907,32,Femme,Rurale,Marié(e),Primaire,3,Elevage,5.0,41000,16000,52,0,29600,Régulière,1,84.0,1.0,1,8,1,Jamais emprunté ailleurs,0,0,Habitat/Réparation,121000,12,Bien matériel,0.67,0
CSWA-01908,26,Femme,Semi-urbaine,Célibataire,Aucun,2,Agriculture,9.5,102000,59000,54,1,40600,Irrégulière,4,81.1,2.0,1,11,1,Pret en cours ailleurs,1,159000,Fonds de commerce,331000,3,Aval d'un tiers,1.93,0
CSWA-01909,20,Femme,Rurale,Marié(e),Primaire,9,Agriculture,2.9,35000,26000,58,0,15700,Aucune épargne,1,70.4,1.0,1,7,1,Jamais emprunté ailleurs,0,0,Habitat/Réparation,86000,18,Bien matériel,0.9,0
CSWA-01910,63,Femme,Urbaine,Marié(e),Primaire,6,Fonctionnaire,5.3,180000,83000,66,0,136800,Irrégulière,1,87.0,7.0,1,9,1,Jamais emprunté ailleurs,0,0,Fonds de commerce,581000,12,Caution solidaire,0.76,0
CSWA-01911,22,Femme,Semi-urbaine,Veuf(ve),Supérieur,3,Restauration/Transformation,2.3,23000,19000,126,0,34300,Irrégulière,4,92.1,4.0,1,8,1,Jamais emprunté ailleurs,0,0,Equipement/Matériel,67000,3,Caution solidaire,1.91,0
CSWA-01912,60,Femme,Urbaine,Célibataire,Secondaire,2,Fonctionnaire,10.0,165000,116000,56,1,35000,Régulière,2,64.0,5.0,1,6,1,Bon payeur ailleurs (solde sans incident),0,0,Habitat/Réparation,670000,3,Bien matériel,2.22,0
CSWA-01913,19,Femme,Rurale,Veuf(ve),Aucun,3,Agriculture,19.0,54000,26000,69,1,34600,Régulière,0,,,1,11,1,Jamais emprunté ailleurs,0,0,Santé,275000,6,Aval d'un tiers,1.43,0
CSWA-01914,55,Homme,Semi-urbaine,Marié(e),Secondaire,4,Autre service,11.5,110000,51000,161,0,230800,Régulière,0,,,0,0,1,Jamais emprunté ailleurs,0,0,Evénement social,396000,6,Aval d'un tiers,1.14,0
CSWA-01915,34,Homme,Semi-urbaine,Divorcé(e),Supérieur,6,Restauration/Transformation,3.9,72000,28000,138,0,63500,Régulière,2,92.2,4.0,1,7,1,Jamais emprunté ailleurs,0,0,Fonds de commerce,334000,3,Caution solidaire,2.12,0
CSWA-01916,43,Homme,Semi-urbaine,Célibataire,Aucun,3,Commerce informel,3.9,75000,59000,168,1,24700,Irrégulière,2,97.4,3.0,1,9,1,Jamais emprunté ailleurs,0,0,Intrants agricoles,68000,24,Bien matériel,0.83,0
CSWA-01917,32,Femme,Semi-urbaine,Célibataire,Secondaire,2,Agriculture,9.7,83000,32000,65,1,70500,Aucune épargne,2,84.5,22.0,1,6,1,Jamais emprunté ailleurs,0,0,Habitat/Réparation,328000,6,Bien matériel,1.12,0
CSWA-01918,42,Femme,Urbaine,Célibataire,Aucun,0,Commerce informel,9.0,58000,38000,168,0,131300,Régulière,2,54.8,5.0,1,10,1,Incident de paiement signale ailleurs,0,0,Santé,200000,12,Bien matériel,0.98,0
CSWA-01919,40,Femme,Semi-urbaine,Divorcé(e),Aucun,1,Commerce informel,12.4,59000,43000,54,1,8200,Régulière,2,70.2,2.0,1,9,1,Jamais emprunté ailleurs,0,0,Santé,167000,3,Caution solidaire,1.78,0
CSWA-01920,43,Femme,Rurale,Marié(e),Secondaire,2,Fonctionnaire,5.4,114000,54000,56,0,22200,Régulière,0,,,1,9,1,Bon payeur ailleurs (solde sans incident),0,0,Equipement/Matériel,592000,12,Aval d'un tiers,0.96,0
CSWA-01921,37,Homme,Rurale,Célibataire,Aucun,1,Autre service,2.6,75000,41000,172,0,49500,Régulière,2,93.3,0.0,1,9,1,Pret en cours ailleurs,1,52000,Education,69000,3,Caution solidaire,0.95,0
CSWA-01922,44,Femme,Rurale,Célibataire,Secondaire,4,Commerce informel,5.5,59000,29000,37,1,27500,Régulière,2,87.6,7.0,0,0,1,Bon payeur ailleurs (solde sans incident),0,0,Equipement/Matériel,52000,6,Aucune,0.66,0
CSWA-01923,57,Homme,Semi-urbaine,Célibataire,Aucun,0,Commerce informel,5.0,104000,78000,148,1,220900,Irrégulière,3,90.1,1.0,1,9,1,Pret en cours ailleurs,2,142000,Intrants agricoles,487000,6,Caution solidaire,1.75,0
CSWA-01924,39,Femme,Rurale,Célibataire,Primaire,2,Commerce informel,16.8,31000,26000,150,0,28500,Irrégulière,0,,,1,9,0,Non consulté,0,0,Fonds de commerce,162000,18,Caution solidaire,1.16,1
CSWA-01925,35,Homme,Semi-urbaine,Marié(e),Secondaire,3,Salarié secteur formel,7.9,157000,131000,167,0,368000,Régulière,1,69.3,2.0,1,18,0,Non consulté,0,0,Evénement social,317000,9,Aval d'un tiers,1.09,0
CSWA-01926,25,Femme,Urbaine,Marié(e),Secondaire,3,Artisanat,1.6,228000,88000,153,0,22200,Irrégulière,1,71.4,19.0,1,9,1,Bon payeur ailleurs (solde sans incident),0,0,Intrants agricoles,500000,9,Aval d'un tiers,0.66,0
CSWA-01927,35,Femme,Urbaine,Marié(e),Secondaire,4,Artisanat,8.0,64000,44000,149,1,58600,Régulière,2,96.1,1.0,1,7,1,Jamais emprunté ailleurs,0,0,Education,139000,18,Aucune,0.82,0
CSWA-01928,24,Femme,Rurale,Célibataire,Secondaire,2,Artisanat,10.1,46000,30000,64,1,6000,Régulière,2,70.1,1.0,1,9,1,Jamais emprunté ailleurs,0,0,Elevage,238000,3,Bien matériel,2.58,0
CSWA-01929,27,Homme,Urbaine,Célibataire,Primaire,0,Autre service,9.2,80000,65000,101,1,119500,Aucune épargne,1,93.8,4.0,1,11,1,Jamais emprunté ailleurs,0,0,Fonds de commerce,147000,9,Caution solidaire,1.04,0
CSWA-01930,63,Femme,Rurale,Célibataire,Aucun,4,Commerce informel,8.9,123000,79000,105,1,41500,Aucune épargne,2,87.2,17.0,1,7,1,Pret en cours ailleurs,1,449000,Habitat/Réparation,464000,3,Aucune,2.38,1
CSWA-01931,23,Femme,Urbaine,Célibataire,Secondaire,3,Commerce informel,6.3,115000,67000,53,1,85500,Régulière,2,77.0,2.0,0,0,1,Pret en cours ailleurs,3,77000,Habitat/Réparation,110000,24,Bien matériel,0.69,0
CSWA-01932,41,Femme,Rurale,Marié(e),Primaire,3,Artisanat,4.9,54000,31000,71,0,44900,Irrégulière,3,96.4,9.0,0,0,1,Jamais emprunté ailleurs,0,0,Education,280000,9,Aucune,1.22,0
CSWA-01933,58,Femme,Urbaine,Marié(e),Aucun,3,Autre service,2.5,61000,47000,154,1,125900,Irrégulière,0,,,1,11,1,Jamais emprunté ailleurs,0,0,Fonds de commerce,187000,24,Aucune,0.91,0
CSWA-01934,63,Homme,Urbaine,Célibataire,Supérieur,4,Restauration/Transformation,12.9,67000,46000,3,1,4700,Aucune épargne,3,76.1,22.0,0,0,1,Jamais emprunté ailleurs,0,0,Intrants agricoles,359000,12,Aucune,1.19,0
CSWA-01935,25,Femme,Rurale,Veuf(ve),Primaire,1,Salarié secteur formel,7.5,131000,51000,14,1,14400,Régulière,3,77.9,0.0,1,5,1,Bon payeur ailleurs (solde sans incident),0,0,Fonds de commerce,632000,9,Aucune,0.99,0
CSWA-01936,26,Homme,Urbaine,Célibataire,Aucun,3,Salarié secteur formel,4.0,154000,126000,74,0,28500,Régulière,1,92.5,0.0,1,6,1,Jamais emprunté ailleurs,0,0,Elevage,244000,12,Aval d'un tiers,0.97,0
CSWA-01937,36,Homme,Urbaine,Veuf(ve),Supérieur,2,Commerce informel,5.9,49000,34000,139,1,14700,Irrégulière,3,89.4,3.0,1,11,1,Jamais emprunté ailleurs,0,0,Santé,164000,3,Caution solidaire,1.94,0
CSWA-01938,45,Femme,Urbaine,Divorcé(e),Primaire,2,Restauration/Transformation,2.5,61000,26000,162,0,99100,Régulière,1,86.1,2.0,1,6,1,Pret en cours ailleurs,1,99000,Fonds de commerce,66000,9,Bien matériel,0.71,0
CSWA-01939,64,Femme,Urbaine,Marié(e),Secondaire,3,Salarié secteur formel,5.9,162000,95000,124,0,87600,Aucune épargne,0,,,1,5,1,Bon payeur ailleurs (solde sans incident),0,0,Equipement/Matériel,390000,9,Caution solidaire,0.89,0
CSWA-01940,28,Homme,Rurale,Célibataire,Aucun,5,Commerce informel,10.9,183000,87000,155,0,207000,Régulière,0,,,1,11,1,Pret en cours ailleurs,1,289000,Intrants agricoles,803000,6,Aucune,1.44,1
CSWA-01941,26,Homme,Urbaine,Marié(e),Primaire,0,Restauration/Transformation,8.1,73000,47000,27,1,4200,Irrégulière,0,,,1,13,1,Jamais emprunté ailleurs,0,0,Equipement/Matériel,177000,12,Bien matériel,0.87,0
CSWA-01942,30,Homme,Urbaine,Marié(e),Secondaire,3,Commerce informel,9.9,499000,313000,19,0,85100,Régulière,1,76.0,2.0,1,13,1,Bon payeur ailleurs (solde sans incident),0,0,Education,1294000,6,Aucune,1.11,0
CSWA-01943,60,Homme,Rurale,Marié(e),Aucun,3,Salarié secteur formel,9.5,210000,175000,91,1,28200,Irrégulière,0,,,1,7,1,Bon payeur ailleurs (solde sans incident),0,0,Habitat/Réparation,758000,6,Caution solidaire,1.51,0
CSWA-01944,20,Femme,Rurale,Marié(e),Secondaire,2,Commerce informel,7.1,32000,12000,56,1,5200,Régulière,3,44.9,26.0,1,5,0,Non consulté,0,0,Equipement/Matériel,61000,12,Bien matériel,0.55,0
CSWA-01945,36,Homme,Rurale,Marié(e),Aucun,3,Agriculture,5.1,98000,56000,159,0,38800,Régulière,2,56.4,9.0,1,11,1,Pret en cours ailleurs,2,237000,Equipement/Matériel,303000,36,Caution solidaire,0.88,0
CSWA-01946,24,Femme,Urbaine,Célibataire,Aucun,5,Restauration/Transformation,4.4,144000,64000,14,0,4700,Régulière,3,73.5,1.0,1,8,1,Jamais emprunté ailleurs,0,0,Fonds de commerce,135000,3,Caution solidaire,0.79,0
CSWA-01947,26,Homme,Semi-urbaine,Marié(e),Aucun,4,Artisanat,12.4,105000,38000,66,1,65900,Irrégulière,2,74.4,0.0,0,0,1,Bon payeur ailleurs (solde sans incident),0,0,Education,517000,12,Caution solidaire,0.82,0
CSWA-01948,62,Homme,Rurale,Marié(e),Aucun,1,Commerce informel,7.6,90000,67000,54,0,4200,Régulière,4,72.0,31.0,1,11,1,Bon payeur ailleurs (solde sans incident),0,0,Education,454000,3,Aval d'un tiers,2.63,1
CSWA-01949,19,Femme,Urbaine,Marié(e),Aucun,5,Commerce informel,7.3,66000,48000,107,0,72100,Régulière,1,82.3,2.0,1,12,1,Bon payeur ailleurs (solde sans incident),0,0,Intrants agricoles,56000,12,Caution solidaire,0.81,0
CSWA-01950,34,Homme,Semi-urbaine,Marié(e),Secondaire,2,Salarié secteur formel,7.6,203000,166000,54,0,112000,Aucune épargne,1,64.1,0.0,1,10,1,Jamais emprunté ailleurs,0,0,Santé,585000,18,Bien matériel,1.0,1
CSWA-01951,62,Femme,Rurale,Célibataire,Primaire,3,Autre service,4.7,22000,14000,170,0,12200,Régulière,0,,,1,7,1,Jamais emprunté ailleurs,0,0,Education,102000,9,Aucune,1.21,0
CSWA-01952,47,Femme,Rurale,Marié(e),Aucun,2,Restauration/Transformation,7.0,130000,62000,10,0,9500,Régulière,1,65.1,10.0,1,12,0,Non consulté,0,0,Evénement social,656000,12,Bien matériel,0.95,0
CSWA-01953,22,Femme,Semi-urbaine,Marié(e),Primaire,2,Commerce informel,3.7,66000,35000,14,1,2700,Irrégulière,1,96.9,4.0,0,0,1,Pret en cours ailleurs,3,170000,Habitat/Réparation,56000,12,Bien matériel,0.84,0
CSWA-01954,40,Femme,Urbaine,Divorcé(e),Aucun,3,Restauration/Transformation,4.2,152000,99000,162,0,115900,Régulière,1,93.0,13.0,1,15,1,Bon payeur ailleurs (solde sans incident),0,0,Intrants agricoles,510000,12,Bien matériel,0.96,0
CSWA-01955,64,Homme,Semi-urbaine,Célibataire,Primaire,4,Restauration/Transformation,8.2,60000,40000,95,1,66900,Irrégulière,0,,,1,8,1,Pret en cours ailleurs,1,194000,Fonds de commerce,83000,9,Bien matériel,1.13,0
CSWA-01956,37,Femme,Rurale,Célibataire,Secondaire,1,Agriculture,7.5,78000,29000,152,0,92000,Régulière,0,,,1,6,1,Bon payeur ailleurs (solde sans incident),0,0,Fonds de commerce,391000,6,Bien matériel,1.31,0
CSWA-01957,43,Femme,Urbaine,Célibataire,Secondaire,2,Commerce informel,8.4,161000,130000,83,0,193500,Aucune épargne,0,,,1,11,1,Pret en cours ailleurs,3,79000,Elevage,663000,24,Caution solidaire,1.04,1
CSWA-01958,43,Femme,Urbaine,Marié(e),Secondaire,5,Commerce informel,9.1,169000,137000,168,1,400100,Régulière,0,,,1,6,0,Non consulté,0,0,Fonds de commerce,769000,18,Caution solidaire,1.09,0
CSWA-01959,50,Homme,Urbaine,Célibataire,Aucun,7,Commerce informel,4.7,128000,96000,86,0,38700,Irrégulière,0,,,1,10,1,Pret en cours ailleurs,2,107000,Education,573000,18,Caution solidaire,1.1,1
CSWA-01960,27,Homme,Semi-urbaine,Marié(e),Aucun,5,Artisanat,5.6,29000,14000,134,1,47600,Aucune épargne,2,68.8,1.0,1,7,1,Bon payeur ailleurs (solde sans incident),0,0,Fonds de commerce,158000,18,Caution solidaire,0.82,0
CSWA-01961,58,Homme,Urbaine,Marié(e),Secondaire,3,Agriculture,8.0,40000,21000,180,0,38500,Irrégulière,2,84.1,8.0,1,11,1,Bon payeur ailleurs (solde sans incident),0,0,Habitat/Réparation,206000,24,Aval d'un tiers,0.76,0
CSWA-01962,65,Homme,Urbaine,Marié(e),Primaire,2,Elevage,3.4,119000,83000,137,1,97100,Régulière,1,89.4,8.0,1,8,1,Jamais emprunté ailleurs,0,0,Santé,279000,12,Bien matériel,0.92,0
CSWA-01963,25,Femme,Rurale,Célibataire,Secondaire,4,Elevage,0.6,55000,28000,47,0,23400,Régulière,2,49.7,2.0,1,10,1,Jamais emprunté ailleurs,0,0,Elevage,276000,24,Caution solidaire,0.74,0
CSWA-01964,57,Homme,Rurale,Marié(e),Supérieur,5,Artisanat,1.9,84000,46000,142,0,92200,Irrégulière,3,89.6,2.0,1,5,1,Jamais emprunté ailleurs,0,0,Fonds de commerce,92000,24,Caution solidaire,0.6,0
CSWA-01965,57,Homme,Urbaine,Marié(e),Primaire,3,Artisanat,4.1,91000,62000,70,1,89500,Irrégulière,1,67.7,2.0,0,0,1,Jamais emprunté ailleurs,0,0,Equipement/Matériel,373000,6,Caution solidaire,1.45,0
CSWA-01966,53,Homme,Semi-urbaine,Marié(e),Secondaire,4,Elevage,4.8,93000,34000,122,1,154500,Régulière,1,98.0,2.0,0,0,1,Jamais emprunté ailleurs,0,0,Fonds de commerce,466000,6,Caution solidaire,1.3,0
CSWA-01967,36,Femme,Rurale,Célibataire,Primaire,4,Commerce informel,6.9,45000,19000,119,0,37000,Irrégulière,4,71.0,7.0,0,0,0,Non consulté,0,0,Elevage,187000,9,Caution solidaire,0.94,0
CSWA-01968,41,Homme,Semi-urbaine,Marié(e),Aucun,5,Commerce informel,10.2,142000,52000,32,1,56600,Régulière,0,,,1,7,1,Pret en cours ailleurs,1,87000,Fonds de commerce,369000,6,Caution solidaire,0.91,0
CSWA-01969,58,Femme,Urbaine,Marié(e),Aucun,2,Artisanat,5.0,61000,29000,52,1,43600,Aucune épargne,2,81.6,6.0,1,11,1,Bon payeur ailleurs (solde sans incident),0,0,Fonds de commerce,187000,12,Caution solidaire,0.76,0
CSWA-01970,26,Homme,Urbaine,Marié(e),Primaire,2,Agriculture,3.9,112000,66000,32,0,39200,Irrégulière,1,78.6,11.0,0,0,1,Jamais emprunté ailleurs,0,0,Education,573000,9,Caution solidaire,1.23,1
CSWA-01971,57,Femme,Rurale,Célibataire,Aucun,2,Agriculture,2.5,72000,56000,13,0,9900,Irrégulière,0,,,0,0,1,Incident de paiement signale ailleurs,0,0,Fonds de commerce,295000,6,Bien matériel,1.54,0
CSWA-01972,62,Homme,Urbaine,Marié(e),Secondaire,2,Agriculture,3.6,232000,102000,91,0,181700,Irrégulière,1,76.2,0.0,1,8,1,Jamais emprunté ailleurs,0,0,Santé,560000,12,Bien matériel,0.67,0
CSWA-01973,51,Femme,Rurale,Veuf(ve),Secondaire,4,Commerce informel,3.6,179000,95000,37,0,69500,Régulière,0,,,1,9,1,Jamais emprunté ailleurs,0,0,Santé,389000,3,Bien matériel,1.34,1
CSWA-01974,35,Homme,Urbaine,Marié(e),Primaire,5,Commerce informel,6.1,261000,93000,125,1,81800,Régulière,2,98.9,18.0,1,7,1,Incident de paiement signale ailleurs,0,0,Fonds de commerce,345000,9,Aucune,0.52,0
CSWA-01975,45,Homme,Semi-urbaine,Marié(e),Primaire,3,Restauration/Transformation,3.6,201000,117000,43,0,29000,Aucune épargne,3,77.5,8.0,1,8,1,Bon payeur ailleurs (solde sans incident),0,0,Education,619000,9,Bien matériel,0.97,0
CSWA-01976,21,Homme,Semi-urbaine,Marié(e),Secondaire,2,Elevage,4.6,75000,27000,6,1,3900,Aucune épargne,0,,,1,8,1,Jamais emprunté ailleurs,0,0,Intrants agricoles,273000,12,Aval d'un tiers,0.7,1
CSWA-01977,62,Homme,Semi-urbaine,Marié(e),Primaire,2,Artisanat,4.4,60000,31000,27,0,23000,Régulière,2,81.1,1.0,1,6,1,Jamais emprunté ailleurs,0,0,Habitat/Réparation,102000,3,Bien matériel,1.15,0
CSWA-01978,35,Homme,Semi-urbaine,Marié(e),Secondaire,4,Commerce informel,5.7,43000,33000,99,0,20100,Aucune épargne,1,93.2,1.0,1,9,1,Jamais emprunté ailleurs,0,0,Equipement/Matériel,208000,6,Bien matériel,1.67,0
CSWA-01979,21,Femme,Semi-urbaine,Marié(e),Aucun,5,Transport,7.8,94000,77000,23,0,4800,Régulière,1,66.7,5.0,0,0,1,Jamais emprunté ailleurs,0,0,Fonds de commerce,114000,12,Caution solidaire,0.93,0
CSWA-01980,56,Femme,Rurale,Veuf(ve),Supérieur,5,Agriculture,7.0,82000,44000,160,0,93500,Irrégulière,3,48.4,11.0,1,8,0,Non consulté,0,0,Evénement social,200000,6,Aucune,0.99,1
CSWA-01981,49,Homme,Rurale,Marié(e),Aucun,6,Artisanat,3.2,79000,39000,135,0,56600,Aucune épargne,0,,,1,8,1,Bon payeur ailleurs (solde sans incident),0,0,Fonds de commerce,152000,6,Aucune,0.85,0
CSWA-01982,48,Femme,Semi-urbaine,Marié(e),Aucun,2,Elevage,4.0,51000,37000,23,0,17400,Régulière,3,86.8,0.0,1,10,0,Non consulté,0,0,Fonds de commerce,186000,9,Aucune,1.18,0
CSWA-01983,21,Femme,Semi-urbaine,Marié(e),Secondaire,1,Elevage,8.6,99000,69000,155,1,92200,Régulière,4,78.5,1.0,1,11,1,Jamais emprunté ailleurs,0,0,Fonds de commerce,293000,12,Aucune,0.97,0
CSWA-01984,54,Homme,Semi-urbaine,Marié(e),Aucun,3,Transport,9.8,66000,36000,57,1,32300,Irrégulière,0,,,1,5,1,Bon payeur ailleurs (solde sans incident),0,0,Habitat/Réparation,199000,9,Aucune,0.92,0
CSWA-01985,48,Homme,Semi-urbaine,Marié(e),Aucun,3,Commerce informel,2.3,62000,50000,162,0,145600,Irrégulière,1,93.4,2.0,1,17,1,Bon payeur ailleurs (solde sans incident),0,0,Fonds de commerce,215000,18,Aucune,1.02,0
CSWA-01986,56,Homme,Urbaine,Marié(e),Aucun,2,Commerce informel,2.1,88000,51000,178,0,209900,Irrégulière,0,,,1,7,1,Jamais emprunté ailleurs,0,0,Fonds de commerce,423000,9,Aucune,1.18,0
CSWA-01987,57,Homme,Semi-urbaine,Marié(e),Secondaire,5,Commerce informel,12.6,77000,63000,46,0,48100,Irrégulière,2,93.8,6.0,1,8,0,Non consulté,0,0,Intrants agricoles,402000,18,Bien matériel,1.14,0
CSWA-01988,28,Femme,Semi-urbaine,Marié(e),Primaire,0,Autre service,2.6,37000,29000,60,1,26500,Aucune épargne,1,93.7,42.0,1,17,1,Incident de paiement signale ailleurs,0,0,Evénement social,136000,12,Caution solidaire,1.13,0
CSWA-01989,28,Femme,Rurale,Veuf(ve),Aucun,1,Fonctionnaire,3.4,152000,125000,26,1,22300,Régulière,0,,,0,0,1,Jamais emprunté ailleurs,0,0,Intrants agricoles,145000,18,Caution solidaire,0.88,0
CSWA-01990,62,Femme,Semi-urbaine,Célibataire,Primaire,0,Restauration/Transformation,4.7,108000,44000,6,0,11400,Aucune épargne,2,58.1,1.0,1,10,1,Jamais emprunté ailleurs,0,0,Elevage,366000,18,Aval d'un tiers,0.62,1
